THEFT_ID,ART_DES_FAHRRADS,SCHADENSHOEHE,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR
8173,Fahrrad,800,12.01.2023,8,12.01.2023,8,9501736
8174,Damenfahrrad,500,14.01.2023,15,14.01.2023,18,12400721
8175,Herrenfahrrad,824,14.01.2023,12,14.01.2023,21,7200412
8176,Damenfahrrad,490,14.01.2023,15,14.01.2023,17,2300314
8177,Herrenfahrrad,3399,09.01.2023,18,10.01.2023,11,4500938
8178,Damenfahrrad,1700,13.01.2023,18,14.01.2023,11,4400726
8179,Kinderfahrrad,475,12.01.2023,8,12.01.2023,16,2400520
8180,Herrenfahrrad,800,13.01.2023,20,13.01.2023,21,8100310
8181,Herrenfahrrad,2128,09.01.2023,13,10.01.2023,23,12500824
8182,Rennrad,550,14.01.2023,17,14.01.2023,17,2300314
8183,Herrenfahrrad,659,12.01.2023,19,12.01.2023,22,2300315
8184,Damenfahrrad,892,09.01.2023,18,10.01.2023,8,1401047
8185,Herrenfahrrad,1049,10.01.2023,9,10.01.2023,21,1100308
8186,Damenfahrrad,400,12.01.2023,18,13.01.2023,10,6100101
8187,Damenfahrrad,970,12.01.2023,14,12.01.2023,14,2500729
8188,Herrenfahrrad,699,12.01.2023,19,13.01.2023,6,9501737
8189,Kinderfahrrad,365,12.01.2023,17,13.01.2023,8,3601243
8190,Fahrrad,599,13.01.2023,7,13.01.2023,14,2400623
8191,Herrenfahrrad,720,11.01.2023,18,12.01.2023,8,2200213
8192,Fahrrad,7000,31.12.2022,0,31.12.2022,0,2500831
8193,Fahrrad,2330,12.01.2023,15,13.01.2023,11,4501045
8194,Damenfahrrad,1130,11.01.2023,7,11.01.2023,9,3400830
8195,Damenfahrrad,688,11.01.2023,19,12.01.2023,16,3400618
8196,Fahrrad,0,13.01.2023,1,13.01.2023,1,7200413
8197,Damenfahrrad,490,09.01.2023,16,10.01.2023,8,3400826
8198,Damenfahrrad,1400,11.01.2023,11,13.01.2023,10,1401043
8199,Herrenfahrrad,364,13.01.2023,15,13.01.2023,17,6100102
8200,Herrenfahrrad,999,12.01.2023,9,12.01.2023,18,2100104
8201,Herrenfahrrad,2500,13.01.2023,18,13.01.2023,20,1100206
8202,Herrenfahrrad,974,12.01.2023,19,13.01.2023,12,9100101
8203,Fahrrad,700,05.10.2022,14,05.10.2022,16,12500926
8204,Herrenfahrrad,200,13.01.2023,17,13.01.2023,17,6100209
8205,Damenfahrrad,1209,10.01.2023,17,11.01.2023,18,1100414
8206,Herrenfahrrad,349,26.12.2022,15,26.12.2022,17,9200511
8207,Herrenfahrrad,1499,12.01.2023,18,12.01.2023,21,4300621
8208,Herrenfahrrad,800,12.01.2023,19,12.01.2023,21,2400625
8209,Herrenfahrrad,350,12.01.2023,20,13.01.2023,10,2200212
8210,Herrenfahrrad,1250,11.01.2023,18,11.01.2023,18,1100414
8211,Herrenfahrrad,3575,12.01.2023,16,12.01.2023,18,8200727
8212,Damenfahrrad,500,12.11.2022,13,14.11.2022,9,5200630
8213,Damenfahrrad,764,12.01.2023,16,13.01.2023,18,12200309
8214,Mountainbike,2500,12.01.2023,12,13.01.2023,20,1300835
8215,Damenfahrrad,3199,12.01.2023,6,12.01.2023,16,3400826
8216,Kinderfahrrad,739,12.01.2023,16,13.01.2023,7,7601545
8217,Herrenfahrrad,430,12.01.2023,18,12.01.2023,20,3601452
8218,Herrenfahrrad,1700,12.01.2023,16,12.01.2023,21,9200715
8219,Fahrrad,3100,28.10.2022,18,28.10.2022,23,8301037
8220,Fahrrad,1500,10.01.2023,10,10.01.2023,17,1300835
8221,Damenfahrrad,3428,09.01.2023,10,11.01.2023,7,3300516
8222,Damenfahrrad,824,12.01.2023,7,12.01.2023,14,3400723
8223,Damenfahrrad,749,07.01.2023,14,07.01.2023,17,3601453
8224,Herrenfahrrad,722,06.01.2023,7,06.01.2023,14,6300527
8225,Herrenfahrrad,3387,12.01.2023,8,12.01.2023,16,7200412
8226,Herrenfahrrad,1300,28.12.2022,17,28.12.2022,21,8100206
8227,Herrenfahrrad,1299,12.01.2023,0,12.01.2023,8,2200212
8228,Herrenfahrrad,1429,12.01.2023,6,12.01.2023,16,1100313
8229,Damenfahrrad,1310,11.01.2023,20,12.01.2023,8,1300836
8230,Herrenfahrrad,450,08.01.2023,12,10.01.2023,19,1200518
8231,Herrenfahrrad,355,18.12.2022,17,19.12.2022,8,7100103
8232,Herrenfahrrad,1000,11.01.2023,16,12.01.2023,15,4300622
8233,Herrenfahrrad,499,11.01.2023,21,11.01.2023,22,2400625
8234,Herrenfahrrad,489,12.01.2023,13,12.01.2023,15,10200418
8235,Herrenfahrrad,268,10.01.2023,10,10.01.2023,20,4300518
8236,Fahrrad,700,11.01.2023,8,11.01.2023,18,4501153
8237,Herrenfahrrad,398,09.01.2023,22,10.01.2023,7,2400522
8238,Kinderfahrrad,700,11.01.2023,15,11.01.2023,19,9501736
8239,Herrenfahrrad,500,07.01.2023,19,07.01.2023,20,2200208
8240,Herrenfahrrad,1800,11.01.2023,20,12.01.2023,16,4501151
8241,Herrenfahrrad,5799,12.01.2023,14,12.01.2023,15,6300528
8242,Herrenfahrrad,2234,09.01.2023,15,11.01.2023,21,3500932
8243,Herrenfahrrad,3000,10.01.2023,18,10.01.2023,22,1401048
8244,Herrenfahrrad,400,10.01.2023,17,12.01.2023,10,7100204
8245,Damenfahrrad,520,12.01.2023,15,12.01.2023,22,6300634
8246,Fahrrad,1250,12.01.2023,9,12.01.2023,19,2200209
8247,Herrenfahrrad,6799,12.01.2023,1,12.01.2023,5,10300733
8248,Damenfahrrad,1040,11.01.2023,20,12.01.2023,8,1200520
8249,Herrenfahrrad,800,11.01.2023,8,11.01.2023,18,1100205
8250,Herrenfahrrad,1358,11.01.2023,8,11.01.2023,16,1100312
8251,Damenfahrrad,620,11.01.2023,11,11.01.2023,15,3601141
8252,Herrenfahrrad,3428,09.01.2023,10,11.01.2023,7,3300516
8253,Fahrrad,150,08.01.2023,20,09.01.2023,8,1400937
8254,Kinderfahrrad,849,12.01.2023,14,12.01.2023,15,6300528
8255,Herrenfahrrad,980,11.01.2023,8,11.01.2023,14,7601546
8256,Herrenfahrrad,499,12.01.2023,9,12.01.2023,18,11300826
8257,Herrenfahrrad,820,12.01.2023,15,12.01.2023,16,8200729
8258,Herrenfahrrad,272,10.01.2023,17,12.01.2023,10,7100204
8259,Fahrrad,404,10.01.2023,10,12.01.2023,9,2300419
8260,Kinderfahrrad,319,21.10.2022,17,24.10.2022,14,4501045
8261,Herrenfahrrad,300,12.01.2023,13,12.01.2023,13,7601238
8262,Damenfahrrad,479,07.11.2022,17,07.11.2022,18,4300413
8263,Mountainbike,550,12.01.2023,18,12.01.2023,20,8100418
8264,Damenfahrrad,999,11.01.2023,17,12.01.2023,9,2200212
8265,Herrenfahrrad,966,10.01.2022,9,10.01.2022,12,4300621
8266,Fahrrad,1,11.01.2023,3,11.01.2023,3,1200624
8267,diverse Fahrräder,3543,10.01.2023,20,10.01.2023,22,11400927
8268,Damenfahrrad,3300,10.01.2023,18,10.01.2023,20,11300826
8269,Herrenfahrrad,1204,10.01.2023,18,11.01.2023,10,1100104
8270,Mountainbike,400,10.01.2023,9,10.01.2023,19,10200421
8271,Herrenfahrrad,2200,10.01.2023,23,11.01.2023,4,2300418
8272,Herrenfahrrad,1099,06.01.2023,18,08.01.2023,22,7400825
8273,Herrenfahrrad,500,11.01.2023,15,11.01.2023,16,7100206
8274,Herrenfahrrad,800,10.01.2023,9,10.01.2023,16,12500929
8275,Herrenfahrrad,1236,09.01.2023,14,09.01.2023,16,6400840
8276,Fahrrad,450,11.01.2023,12,11.01.2023,12,8100310
8277,Damenfahrrad,242,09.01.2023,14,09.01.2023,16,6400840
8278,Herrenfahrrad,400,06.01.2023,13,07.01.2023,11,4501149
8279,Herrenfahrrad,1195,10.01.2023,22,11.01.2023,11,4300517
8280,Herrenfahrrad,1,11.01.2023,13,11.01.2023,13,1100416
8281,Kinderfahrrad,415,10.01.2023,16,11.01.2023,16,2200211
8282,Damenfahrrad,900,09.01.2023,6,09.01.2023,18,3500936
8283,Kinderfahrrad,200,05.01.2023,8,06.01.2023,15,3601347
8284,Fahrrad,700,10.01.2023,10,10.01.2023,13,2200211
8285,Damenfahrrad,666,10.01.2023,8,11.01.2023,17,2200209
8286,Fahrrad,1700,11.01.2023,10,11.01.2023,12,1300733
8287,Kinderfahrrad,499,11.01.2023,15,11.01.2023,18,6300526
8288,Damenfahrrad,900,09.01.2023,8,09.01.2023,18,12200515
8289,Fahrrad,3800,11.01.2023,7,11.01.2023,16,6300528
8290,Herrenfahrrad,1012,11.01.2023,6,11.01.2023,16,6300634
8291,Herrenfahrrad,710,09.01.2023,21,10.01.2023,19,1400940
8292,Herrenfahrrad,799,10.01.2023,19,10.01.2023,22,10300733
8293,Herrenfahrrad,270,03.01.2023,18,04.01.2023,8,4501043
8294,Herrenfahrrad,419,09.01.2023,8,10.01.2023,19,7400825
8295,Herrenfahrrad,300,10.01.2023,19,11.01.2023,12,8100206
8296,Damenfahrrad,1100,09.01.2023,14,09.01.2023,19,9501838
8297,Damenfahrrad,725,10.01.2023,6,10.01.2023,17,3601245
8298,Fahrrad,1899,10.01.2023,18,11.01.2023,11,1401048
8299,Damenfahrrad,1018,07.01.2023,17,08.01.2023,12,2200208
8300,Damenfahrrad,1500,02.01.2023,19,02.01.2023,22,4500937
8301,Damenfahrrad,799,09.01.2023,14,09.01.2023,16,2100105
8302,Herrenfahrrad,1280,11.01.2023,10,11.01.2023,15,1400942
8303,Kinderfahrrad,312,09.01.2023,14,09.01.2023,16,6400840
8304,Fahrrad,2300,11.01.2023,7,11.01.2023,14,1100311
8305,Damenfahrrad,4400,11.01.2023,9,11.01.2023,12,3701657
8306,Herrenfahrrad,544,20.11.2022,20,21.11.2022,8,2400520
8307,Herrenfahrrad,1084,10.01.2023,16,11.01.2023,11,7300618
8308,Damenfahrrad,385,10.01.2023,19,10.01.2023,21,2300418
8309,Herrenfahrrad,565,10.01.2023,8,10.01.2023,20,9200613
8310,Herrenfahrrad,349,09.01.2023,21,10.01.2023,13,7200413
8311,Fahrrad,1050,11.01.2023,7,11.01.2023,16,11400927
8312,Herrenfahrrad,1221,10.01.2023,6,10.01.2023,21,1100206
8313,Damenfahrrad,780,10.01.2023,18,10.01.2023,23,7100205
8314,Damenfahrrad,500,02.01.2023,3,02.01.2023,18,1100310
8315,Herrenfahrrad,2000,10.01.2023,18,11.01.2023,15,3200205
8316,Damenfahrrad,299,06.01.2023,13,07.01.2023,13,5100316
8317,Damenfahrrad,299,03.01.2023,16,05.01.2023,17,3701658
8318,Damenfahrrad,5987,10.01.2023,19,11.01.2023,9,8100103
8319,Rennrad,1899,11.01.2023,11,11.01.2023,12,2300316
8320,Damenfahrrad,635,09.01.2022,16,10.01.2022,7,8100103
8321,Damenfahrrad,1049,10.01.2023,16,11.01.2023,7,7100101
8322,Damenfahrrad,820,11.01.2023,10,11.01.2023,15,4300619
8323,Herrenfahrrad,300,20.09.2022,23,20.09.2022,23,1401043
8324,Damenfahrrad,400,05.01.2023,11,05.01.2023,13,4300413
8325,Herrenfahrrad,1100,06.01.2023,8,06.01.2023,16,1400938
8326,Herrenfahrrad,1300,22.11.2022,23,25.11.2022,10,3400826
8327,Herrenfahrrad,544,31.12.2022,16,01.01.2023,18,1100415
8328,Damenfahrrad,649,09.01.2023,15,10.01.2023,15,2300418
8329,Kinderfahrrad,200,07.01.2023,14,08.01.2023,18,8100312
8330,Herrenfahrrad,1500,10.01.2023,8,10.01.2023,16,4500938
8331,Fahrrad,1789,10.01.2023,16,10.01.2023,17,6300629
8332,Herrenfahrrad,764,09.01.2023,16,09.01.2023,21,12400723
8333,Herrenfahrrad,850,09.01.2023,17,10.01.2023,7,3500936
8334,Damenfahrrad,500,09.01.2023,5,09.01.2023,17,10300732
8335,Fahrrad,2458,09.01.2023,22,10.01.2023,10,4500937
8336,Herrenfahrrad,1600,10.01.2023,14,10.01.2023,19,7300515
8337,Herrenfahrrad,500,29.12.2022,17,29.12.2022,19,6200317
8338,Fahrrad,549,08.01.2023,19,09.01.2023,13,4501044
8339,Herrenfahrrad,734,04.01.2023,13,04.01.2023,23,1401047
8340,Herrenfahrrad,780,09.01.2023,22,10.01.2023,10,8100103
8341,Damenfahrrad,333,09.01.2023,20,10.01.2023,14,1100312
8342,Damenfahrrad,1751,07.01.2023,16,09.01.2023,8,9100203
8343,Damenfahrrad,1550,09.01.2023,19,10.01.2023,11,1100415
8344,Fahrrad,2000,15.12.2022,19,15.12.2022,19,2400521
8345,Damenfahrrad,1400,09.01.2023,22,10.01.2023,19,3500935
8346,Herrenfahrrad,356,10.01.2023,12,10.01.2023,12,3601346
8347,Herrenfahrrad,599,09.01.2023,18,09.01.2023,21,1100102
8348,Fahrrad,2000,08.01.2023,22,08.01.2023,22,2500726
8349,Herrenfahrrad,560,08.01.2023,15,09.01.2023,15,4400834
8350,Herrenfahrrad,1900,10.01.2023,18,10.01.2023,22,4400830
8351,Herrenfahrrad,2600,10.01.2023,8,10.01.2023,8,7100204
8352,Herrenfahrrad,899,09.01.2023,5,10.01.2023,8,3601453
8353,Herrenfahrrad,100,21.12.2022,16,21.12.2022,17,4300623
8354,Fahrrad,1116,07.01.2023,2,07.01.2023,10,2200212
8355,Fahrrad,950,09.01.2023,8,09.01.2023,18,9401431
8356,Fahrrad,1116,07.01.2023,2,07.01.2023,10,2200212
8357,Damenfahrrad,359,07.01.2023,16,08.01.2023,20,5200629
8358,Damenfahrrad,800,09.01.2023,16,10.01.2023,8,3500935
8359,Herrenfahrrad,1350,10.01.2023,17,10.01.2023,17,1200519
8360,Herrenfahrrad,1550,08.01.2023,21,09.01.2023,8,11200513
8361,Herrenfahrrad,2320,03.01.2023,19,04.01.2023,7,4501043
8362,diverse Fahrräder,1100,06.01.2023,23,08.01.2023,14,1300730
8363,Damenfahrrad,600,09.01.2023,16,10.01.2023,15,9501736
8364,Mountainbike,3569,10.01.2023,13,10.01.2023,17,1401048
8365,Herrenfahrrad,364,10.01.2023,14,10.01.2023,17,6300526
8366,Herrenfahrrad,699,08.01.2023,14,08.01.2023,16,8100101
8367,Herrenfahrrad,3000,09.01.2023,8,09.01.2023,8,2100104
8368,Herrenfahrrad,250,09.01.2023,8,09.01.2023,23,1200629
8369,Damenfahrrad,435,07.01.2023,9,07.01.2023,16,4501043
8370,Fahrrad,5000,09.01.2023,19,09.01.2023,19,2200209
8371,Herrenfahrrad,559,10.01.2023,9,10.01.2023,13,2200212
8372,Damenfahrrad,439,10.01.2023,7,10.01.2023,15,4500937
8373,Fahrrad,2500,25.12.2022,0,25.12.2022,10,1401043
8374,Herrenfahrrad,3200,09.01.2023,18,10.01.2023,7,9401534
8375,Herrenfahrrad,449,09.01.2023,18,10.01.2023,7,4200309
8376,Herrenfahrrad,1999,08.01.2023,11,08.01.2023,20,3400721
8377,Fahrrad,1274,09.01.2023,20,10.01.2023,9,2500728
8378,Herrenfahrrad,100,06.01.2023,21,07.01.2023,4,2300419
8379,Herrenfahrrad,1299,07.01.2023,11,08.01.2023,10,12200515
8380,Herrenfahrrad,1629,10.01.2023,14,10.01.2023,14,1401048
8381,Fahrrad,900,07.01.2023,20,09.01.2023,8,5100103
8382,Fahrrad,3400,09.01.2023,2,09.01.2023,2,2200209
8383,Herrenfahrrad,2600,02.01.2023,15,02.01.2023,19,4300622
8384,Herrenfahrrad,580,07.01.2023,16,09.01.2023,7,3500932
8385,Kinderfahrrad,1480,06.01.2023,9,08.01.2023,16,1400942
8386,Herrenfahrrad,1595,06.01.2023,17,09.01.2023,7,9100202
8387,Herrenfahrrad,1000,09.01.2023,10,09.01.2023,11,8100418
8388,Fahrrad,2799,07.01.2023,21,08.01.2023,10,2500729
8389,Damenfahrrad,500,06.01.2023,17,06.01.2023,18,3300411
8390,Herrenfahrrad,3500,07.01.2023,18,09.01.2023,9,1100103
8391,Damenfahrrad,830,08.01.2023,16,09.01.2023,15,3400721
8392,Herrenfahrrad,1400,07.01.2023,15,09.01.2023,17,4500938
8393,Herrenfahrrad,1288,09.01.2023,19,09.01.2023,21,11400927
8394,Damenfahrrad,370,07.01.2023,13,09.01.2023,10,6300526
8395,Damenfahrrad,150,06.01.2023,20,07.01.2023,13,1100101
8396,Fahrrad,3400,08.01.2023,15,08.01.2023,18,1100102
8397,Fahrrad,1000,09.01.2023,14,09.01.2023,14,4400728
8398,Damenfahrrad,130,09.01.2023,7,09.01.2023,11,2500727
8399,Herrenfahrrad,496,04.01.2023,16,05.01.2023,21,3601141
8400,Herrenfahrrad,569,09.01.2023,9,09.01.2023,13,3200310
8401,Herrenfahrrad,300,07.01.2023,23,08.01.2023,0,2500727
8402,Fahrrad,3500,09.01.2023,1,09.01.2023,1,7100101
8403,Damenfahrrad,550,07.01.2023,18,08.01.2023,16,2200211
8404,Kinderfahrrad,413,07.01.2023,15,08.01.2023,12,5100314
8405,Herrenfahrrad,869,08.01.2023,17,09.01.2023,12,3601140
8406,Mountainbike,229,08.01.2023,14,08.01.2023,23,1401047
8407,Herrenfahrrad,799,08.01.2023,23,09.01.2023,0,2200209
8408,Herrenfahrrad,1633,08.01.2023,7,09.01.2023,8,10100311
8409,Fahrrad,2600,09.01.2023,17,09.01.2023,18,1300834
8410,Damenfahrrad,764,09.01.2023,9,09.01.2023,14,4400830
8411,Damenfahrrad,100,09.01.2023,20,09.01.2023,20,2300419
8412,Herrenfahrrad,900,07.01.2023,22,08.01.2023,1,8100206
8413,Herrenfahrrad,620,08.01.2023,18,09.01.2023,8,9501737
8414,Fahrrad,1699,08.01.2023,20,09.01.2023,13,9200613
8415,Herrenfahrrad,2199,07.01.2023,16,07.01.2023,19,2300418
8416,Herrenfahrrad,449,06.01.2023,18,07.01.2023,13,1100104
8417,Herrenfahrrad,3760,09.01.2023,17,09.01.2023,18,1100309
8418,diverse Fahrräder,2900,09.01.2023,6,09.01.2023,6,4500938
8419,Fahrrad,600,08.01.2023,15,09.01.2023,5,4300517
8420,Damenfahrrad,449,09.01.2022,8,09.01.2022,13,2200210
8421,Herrenfahrrad,700,07.01.2023,21,08.01.2023,13,3400721
8422,Damenfahrrad,885,08.01.2023,8,09.01.2023,8,1300732
8423,Herrenfahrrad,699,08.01.2023,17,09.01.2023,12,3500932
8424,Herrenfahrrad,580,08.01.2023,16,09.01.2023,18,6400840
8425,Herrenfahrrad,510,07.01.2023,22,08.01.2023,7,2200213
8426,Herrenfahrrad,399,06.01.2023,16,07.01.2023,22,7100102
8427,Damenfahrrad,750,08.01.2023,14,09.01.2023,8,3601141
8428,Fahrrad,410,06.01.2023,9,08.01.2023,16,1400942
8429,Damenfahrrad,550,08.01.2023,18,09.01.2023,8,4501044
8430,Herrenfahrrad,1417,26.12.2022,22,27.12.2022,8,4501044
8431,Damenfahrrad,944,09.01.2023,10,09.01.2023,15,1300732
8432,Herrenfahrrad,818,05.01.2023,16,06.01.2023,7,1100415
8433,Herrenfahrrad,1099,09.01.2023,7,09.01.2023,15,2200211
8434,Mountainbike,749,07.01.2023,0,08.01.2023,18,10200419
8435,Damenfahrrad,1288,09.01.2023,8,09.01.2023,14,12601133
8436,Herrenfahrrad,870,06.01.2023,20,06.01.2023,22,1401043
8437,Fahrrad,2900,02.01.2023,16,02.01.2023,16,4300624
8438,Herrenfahrrad,499,08.01.2023,18,08.01.2023,19,5300841
8439,Damenfahrrad,1240,06.01.2023,23,07.01.2023,10,4300413
8440,Herrenfahrrad,1284,06.01.2023,23,07.01.2023,10,4300413
8441,Herrenfahrrad,999,07.01.2023,12,08.01.2023,10,4400835
8442,Fahrrad,860,05.01.2023,18,05.01.2023,22,4300621
8443,Fahrrad,2437,08.01.2023,12,08.01.2023,14,2200209
8444,Herrenfahrrad,744,06.01.2023,9,06.01.2023,16,4300413
8445,Damenfahrrad,310,08.01.2023,3,08.01.2023,12,1200625
8446,Herrenfahrrad,1599,07.01.2023,15,08.01.2023,16,7200409
8447,Fahrrad,1630,06.01.2023,20,07.01.2023,9,6300526
8448,Herrenfahrrad,839,06.01.2023,21,08.01.2023,16,3701659
8449,Herrenfahrrad,1405,05.01.2023,18,06.01.2023,8,3701554
8450,Herrenfahrrad,560,06.01.2023,18,08.01.2023,18,2200208
8451,Kinderfahrrad,717,07.01.2023,19,08.01.2023,9,3200205
8452,Damenfahrrad,250,08.01.2023,16,08.01.2023,19,4500936
8453,Herrenfahrrad,500,07.01.2023,18,08.01.2023,1,7300618
8454,Herrenfahrrad,1175,07.01.2023,18,08.01.2023,9,8100102
8455,Damenfahrrad,1580,07.01.2023,23,08.01.2023,10,9100202
8456,Damenfahrrad,180,03.01.2023,16,04.01.2023,8,2300315
8457,Herrenfahrrad,630,07.01.2023,22,08.01.2023,18,9100202
8458,Fahrrad,3500,07.01.2023,20,07.01.2023,21,11300826
8459,Herrenfahrrad,1025,07.01.2023,11,08.01.2023,9,4400835
8460,Herrenfahrrad,979,30.12.2022,15,31.12.2022,12,8100418
8461,Damenfahrrad,1000,07.01.2023,12,08.01.2023,14,9501838
8462,Damenfahrrad,368,07.01.2023,17,08.01.2023,11,2400623
8463,diverse Fahrräder,3064,07.01.2023,14,07.01.2023,14,9200818
8464,Damenfahrrad,600,26.12.2022,20,27.12.2022,11,4300621
8465,Herrenfahrrad,650,05.01.2023,18,05.01.2023,22,4300621
8466,Herrenfahrrad,1700,07.01.2023,13,07.01.2023,14,1401043
8467,Damenfahrrad,1111,05.01.2023,18,07.01.2023,11,2500726
8468,Damenfahrrad,1000,08.01.2023,13,08.01.2023,14,8100103
8469,Herrenfahrrad,800,07.01.2023,19,08.01.2023,11,5300841
8470,Kinderfahrrad,100,08.01.2023,5,08.01.2023,5,1300834
8471,Herrenfahrrad,2499,05.01.2023,8,06.01.2023,11,3701556
8472,Herrenfahrrad,1093,03.09.2022,19,03.09.2022,19,11300722
8473,Herrenfahrrad,460,06.01.2023,18,06.01.2023,23,1100310
8474,Herrenfahrrad,1829,08.01.2023,1,08.01.2023,10,7400826
8475,Damenfahrrad,333,04.01.2023,5,05.01.2023,16,12400722
8476,Damenfahrrad,750,03.01.2023,13,04.01.2023,17,7100204
8477,diverse Fahrräder,999,06.01.2023,17,08.01.2023,12,1200624
8478,Damenfahrrad,400,07.01.2023,9,07.01.2023,14,3701658
8479,Herrenfahrrad,745,07.01.2023,13,08.01.2023,18,1401046
8480,Damenfahrrad,1299,07.01.2023,14,08.01.2023,2,1100309
8481,Herrenfahrrad,740,07.01.2023,21,08.01.2023,2,2500727
8482,Fahrrad,500,07.01.2023,14,08.01.2023,11,2200208
8483,Mountainbike,600,06.01.2023,14,08.01.2023,12,4501153
8484,Herrenfahrrad,530,07.01.2023,19,07.01.2023,23,6300526
8485,Damenfahrrad,320,08.01.2023,3,08.01.2023,12,1200625
8486,Herrenfahrrad,5280,04.01.2023,21,05.01.2023,14,12400720
8487,Herrenfahrrad,150,07.01.2023,18,08.01.2023,14,3701555
8488,Herrenfahrrad,749,26.12.2022,21,27.12.2022,6,1300733
8489,Herrenfahrrad,2026,05.01.2023,16,07.01.2023,13,3500933
8490,Fahrrad,1118,05.01.2023,21,06.01.2023,1,8100312
8491,Rennrad,1600,07.01.2023,21,07.01.2023,21,2500835
8492,Mountainbike,764,07.01.2023,9,07.01.2023,11,1400942
8493,Herrenfahrrad,609,05.01.2023,8,07.01.2023,13,7100206
8494,Fahrrad,1149,06.01.2023,18,06.01.2023,23,4501042
8495,Herrenfahrrad,550,07.01.2023,15,07.01.2023,19,1200623
8496,Herrenfahrrad,0,07.01.2023,8,07.01.2023,8,11300723
8497,Herrenfahrrad,1584,07.01.2023,0,07.01.2023,0,4300412
8498,Fahrrad,2800,06.01.2023,22,06.01.2023,23,3500936
8499,Herrenfahrrad,335,06.01.2023,16,06.01.2023,20,6300633
8500,Herrenfahrrad,150,07.01.2023,14,07.01.2023,14,5200423
8501,Fahrrad,1699,15.12.2022,18,15.12.2022,18,2400521
8502,Herrenfahrrad,280,06.01.2023,22,07.01.2023,20,1300733
8503,Herrenfahrrad,250,07.01.2023,17,07.01.2023,17,2200211
8504,Herrenfahrrad,1000,04.01.2023,23,05.01.2023,15,3601142
8505,Damenfahrrad,499,02.01.2023,23,03.01.2023,13,11401136
8506,Fahrrad,879,07.01.2023,9,07.01.2023,13,4300622
8507,Herrenfahrrad,229,12.12.2022,20,13.12.2022,14,7100101
8508,Herrenfahrrad,5900,05.01.2023,8,06.01.2023,23,2200209
8509,Damenfahrrad,500,06.01.2023,7,06.01.2023,15,3601453
8510,Herrenfahrrad,888,05.01.2023,18,05.01.2023,20,2200209
8511,Damenfahrrad,2500,03.01.2023,7,03.01.2023,7,11501339
8512,Herrenfahrrad,700,06.01.2023,16,06.01.2023,22,5300840
8513,Fahrrad,920,07.01.2023,8,07.01.2023,12,2200211
8514,Damenfahrrad,899,06.01.2023,17,06.01.2023,18,9200511
8515,Damenfahrrad,249,06.01.2023,8,06.01.2023,18,11501341
8516,Fahrrad,771,07.01.2023,15,07.01.2023,15,1200624
8517,Herrenfahrrad,2050,05.01.2023,12,06.01.2023,9,8300935
8518,Herrenfahrrad,2050,05.01.2023,12,06.01.2023,10,8300935
8519,Herrenfahrrad,819,05.01.2023,16,06.01.2023,8,8100209
8520,Herrenfahrrad,950,03.01.2023,10,03.01.2023,11,10300733
8521,Herrenfahrrad,2000,04.01.2023,15,05.01.2023,13,4501043
8522,Herrenfahrrad,906,31.12.2022,23,01.01.2023,6,8100311
8523,Rennrad,2500,05.01.2023,5,05.01.2023,10,8100310
8524,Herrenfahrrad,1844,05.01.2023,21,05.01.2023,21,2200213
8525,Kinderfahrrad,599,06.01.2023,8,06.01.2023,14,6300633
8526,Fahrrad,1600,05.01.2023,23,06.01.2023,16,1401047
8527,Damenfahrrad,150,06.01.2023,13,06.01.2023,15,3601243
8528,Herrenfahrrad,1800,05.01.2023,11,05.01.2023,16,5100315
8529,Herrenfahrrad,2340,06.01.2023,14,06.01.2023,15,1100101
8530,Herrenfahrrad,701,06.01.2023,8,06.01.2023,14,9300921
8531,Damenfahrrad,500,05.01.2023,8,05.01.2023,17,7400721
8532,Herrenfahrrad,999,05.01.2023,15,06.01.2023,14,3601141
8533,Fahrrad,2000,06.01.2023,21,06.01.2023,21,2100105
8534,Fahrrad,400,04.01.2023,20,05.01.2023,11,2500835
8535,diverse Fahrräder,1200,03.01.2023,10,03.01.2023,12,3100102
8536,Damenfahrrad,1059,04.01.2023,15,05.01.2023,16,4400726
8537,Damenfahrrad,2878,05.01.2023,16,05.01.2023,18,3400721
8538,Damenfahrrad,1050,05.01.2023,15,06.01.2023,8,4501044
8539,Herrenfahrrad,2089,05.01.2023,5,06.01.2023,17,4501147
8540,Damenfahrrad,2190,05.01.2023,14,05.01.2023,17,1100310
8541,Herrenfahrrad,900,22.12.2022,16,23.12.2022,12,3701556
8542,Fahrrad,7755,05.01.2023,5,05.01.2023,10,8100310
8543,Herrenfahrrad,494,05.01.2023,16,06.01.2023,8,9100407
8544,Herrenfahrrad,1459,06.01.2023,11,06.01.2023,11,8100418
8545,Herrenfahrrad,492,05.01.2023,19,05.01.2023,21,4501153
8546,Damenfahrrad,1800,04.01.2023,17,05.01.2023,13,4501043
8547,Fahrrad,925,05.01.2023,9,05.01.2023,14,2200210
8548,Damenfahrrad,250,05.01.2023,15,05.01.2023,17,3500934
8549,Damenfahrrad,700,06.01.2023,10,06.01.2023,10,3500935
8550,Damenfahrrad,1699,04.01.2023,7,05.01.2023,9,4501148
8551,Herrenfahrrad,2300,04.01.2023,9,04.01.2023,20,1200519
